lat,lon,datetime,id
40.010166,116.313528,2008-10-23 10:56:53,001
40.009802,116.313247,2008-10-23 10:56:54,001
40.009262,116.312948,2008-10-23 10:56:55,001
40.008987,116.312734,2008-10-23 10:56:57,001
40.009086,116.312738,2008-10-23 10:56:58,001
40.009178,116.312728,2008-10-23 10:56:59,001
40.009293,116.312687,2008-10-23 10:57:01,001
40.009391,116.312686,2008-10-23 10:57:03,001
40.009511,116.312661,2008-10-23 10:57:06,001
40.009645,116.312623,2008-10-23 10:57:09,001
40.009813,116.312616,2008-10-23 10:57:11,001
40.009904,116.312617,2008-10-23 10:57:13,001
40.01,116.312615,2008-10-23 10:57:16,001
40.010108,116.312617,2008-10-23 10:57:19,001
40.010213,116.312599,2008-10-23 10:57:23,001
40.010315,116.312595,2008-10-23 10:57:27,001
40.010408,116.312592,2008-10-23 10:57:32,001
40.010498,116.312573,2008-10-23 10:57:36,001
40.010596,116.312575,2008-10-23 10:57:39,001
40.010692,116.312586,2008-10-23 10:57:42,001
40.010786,116.312587,2008-10-23 10:57:45,001
40.010882,116.312587,2008-10-23 10:57:49,001
40.010983,116.312584,2008-10-23 10:57:53,001
40.011085,116.312558,2008-10-23 10:57:58,001
40.011178,116.312571,2008-10-23 10:58:03,001
40.011273,116.312532,2008-10-23 10:58:06,001
40.011325,116.312457,2008-10-23 10:58:11,001
40.011326,116.312445,2008-10-23 10:58:16,001
40.011318,116.312444,2008-10-23 10:58:21,001
40.011315,116.312443,2008-10-23 10:58:26,001
40.012001,116.32181,2008-11-24 10:54:16,005
40.012021,116.321863,2008-11-24 10:54:21,005
40.011915,116.321878,2008-11-24 10:54:26,005
40.011556,116.32188,2008-11-24 10:54:31,005
40.011484,116.321807,2008-11-24 10:54:36,005
40.011349,116.321836,2008-11-24 10:54:41,005
40.01131,116.321852,2008-11-24 10:54:46,005
40.011285,116.321864,2008-11-24 10:54:51,005
40.011296,116.321861,2008-11-24 10:54:56,005
40.011296,116.321861,2008-11-24 10:54:59,005
40.011296,116.321862,2008-11-24 10:55:01,005
40.011024,116.322132,2008-11-24 10:55:06,005
40.011015,116.322155,2008-11-24 10:55:11,005
40.011025,116.322153,2008-11-24 10:55:16,005
40.010992,116.32215,2008-11-24 10:55:21,005
40.011002,116.322149,2008-11-24 10:55:26,005
40.011021,116.322153,2008-11-24 10:55:31,005
40.011021,116.322153,2008-11-24 10:55:34,005
40.011018,116.322153,2008-11-24 10:55:36,005
40.011048,116.32215,2008-11-24 10:55:41,005
40.011067,116.322123,2008-11-24 10:55:51,005
40.011133,116.322046,2008-11-24 10:55:56,005
40.011163,116.322035,2008-11-24 10:56:01,005
40.01224,116.322353,2008-11-24 10:56:06,005
40.012449,116.322234,2008-11-24 10:56:11,005
40.012423,116.322256,2008-11-24 10:56:16,005
40.012423,116.322256,2008-11-24 10:56:19,005
40.01243,116.322261,2008-11-24 10:56:21,005
40.012437,116.322239,2008-11-24 10:56:26,005
40.012446,116.322225,2008-11-24 10:56:31,005
40.012447,116.322216,2008-11-24 10:56:36,005
40.012448,116.322214,2008-11-24 10:56:41,005
40.012448,116.322214,2008-11-24 10:56:44,005
40.012444,116.322222,2008-11-24 10:56:46,005
40.01244,116.322233,2008-11-24 10:56:51,005
40.012435,116.322247,2008-11-24 10:56:56,005
40.01244,116.322268,2008-11-24 10:57:01,005
40.012417,116.322293,2008-11-24 10:57:06,005
40.01244,116.32228,2008-11-24 10:57:11,005
40.012452,116.322275,2008-11-24 10:57:16,005
40.012452,116.322277,2008-11-24 10:57:21,005
40.012449,116.322284,2008-11-24 10:57:26,005
40.012449,116.322284,2008-11-24 10:57:29,005
40.012451,116.322281,2008-11-24 10:57:31,005
40.012441,116.322288,2008-11-24 10:57:36,005
40.012423,116.32231,2008-11-24 10:57:41,005
40.012423,116.32231,2008-11-24 10:57:44,005
40.012419,116.32231,2008-11-24 10:57:46,005
40.012422,116.322319,2008-11-24 10:57:51,005
40.0124,116.322315,2008-11-24 10:57:56,005
40.0124,116.322315,2008-11-24 10:57:59,005
40.012404,116.322314,2008-11-24 10:58:01,005
40.012407,116.322301,2008-11-24 10:58:06,005
40.010541,116.323318,2008-11-24 10:58:16,005
40.01055,116.323255,2008-11-24 10:58:21,005
40.010469,116.322808,2008-11-24 10:58:26,005
40.010399,116.322676,2008-11-24 10:58:31,005
40.010047,116.322639,2008-11-24 10:58:36,005
40.010005,116.322624,2008-11-24 10:58:41,005
40.010007,116.322584,2008-11-24 10:58:46,005
40.009992,116.322503,2008-11-24 10:58:51,005
40.009798,116.322495,2008-11-24 10:58:56,005
40.009769,116.32261,2008-11-24 10:59:01,005
40.009747,116.322665,2008-11-24 10:59:06,005
40.009721,116.322692,2008-11-24 10:59:11,005
40.009649,116.322716,2008-11-24 10:59:16,005
40.009562,116.322704,2008-11-24 10:59:21,005
40.009509,116.322676,2008-11-24 10:59:26,005
40.009576,116.322561,2008-11-24 10:59:31,005
40.009528,116.322698,2008-11-24 10:59:36,005
40.009457,116.322861,2008-11-24 10:59:41,005
40.009366,116.323017,2008-11-24 10:59:46,005
40.009358,116.323147,2008-11-24 10:59:51,005
40.009352,116.323281,2008-11-24 10:59:56,005
40.009415,116.323463,2008-11-24 11:00:01,005
40.00945,116.323584,2008-11-24 11:00:06,005
40.009591,116.32375,2008-11-24 11:00:11,005
40.009528,116.323843,2008-11-24 11:00:16,005
40.009377,116.323931,2008-11-24 11:00:21,005
40.009233,116.323991,2008-11-24 11:00:26,005
40.009088,116.324027,2008-11-24 11:00:31,005
40.008949,116.32406,2008-11-24 11:00:36,005
40.008808,116.324067,2008-11-24 11:00:41,005
40.008671,116.324062,2008-11-24 11:00:46,005
40.008538,116.324075,2008-11-24 11:00:51,005
40.008427,116.324082,2008-11-24 11:00:56,005
40.008273,116.324082,2008-11-24 11:01:01,005
40.008147,116.324057,2008-11-24 11:01:06,005
40.00804,116.324048,2008-11-24 11:01:11,005
40.007942,116.324059,2008-11-24 11:01:16,005
40.007819,116.324036,2008-11-24 11:01:21,005
40.007714,116.324034,2008-11-24 11:01:26,005
40.007616,116.324061,2008-11-24 11:01:31,005
40.007505,116.324064,2008-11-24 11:01:36,005
40.00738,116.324029,2008-11-24 11:01:41,005
40.007265,116.32404,2008-11-24 11:01:46,005
40.007085,116.324119,2008-11-24 11:01:51,005
40.006944,116.324174,2008-11-24 11:01:56,005
40.006816,116.324148,2008-11-24 11:02:01,005
40.006688,116.324135,2008-11-24 11:02:06,005
40.006561,116.324147,2008-11-24 11:02:11,005
40.006445,116.32413,2008-11-24 11:02:16,005
40.006327,116.324088,2008-11-24 11:02:21,005
40.0062,116.324058,2008-11-24 11:02:26,005
40.006088,116.324051,2008-11-24 11:02:31,005
40.005926,116.324075,2008-11-24 11:02:36,005
40.005801,116.324037,2008-11-24 11:02:41,005
40.005683,116.324043,2008-11-24 11:02:46,005
40.005531,116.324089,2008-11-24 11:02:51,005
40.005392,116.324085,2008-11-24 11:02:56,005
40.005277,116.324075,2008-11-24 11:03:01,005
40.005057,116.324094,2008-11-24 11:03:06,005
40.004891,116.324139,2008-11-24 11:03:11,005
40.004799,116.324175,2008-11-24 11:03:16,005
40.004718,116.324164,2008-11-24 11:03:21,005
40.004612,116.324139,2008-11-24 11:03:26,005
40.004496,116.324139,2008-11-24 11:03:31,005
40.004381,116.324169,2008-11-24 11:03:36,005
40.004267,116.324203,2008-11-24 11:03:41,005
40.004183,116.324235,2008-11-24 11:03:46,005
40.004068,116.324239,2008-11-24 11:03:51,005
40.003926,116.324237,2008-11-24 11:03:56,005
40.003828,116.324247,2008-11-24 11:04:01,005
40.003703,116.324189,2008-11-24 11:04:06,005
40.003596,116.324231,2008-11-24 11:04:11,005
40.003445,116.324205,2008-11-24 11:04:16,005
40.003301,116.324222,2008-11-24 11:04:21,005
40.003168,116.324177,2008-11-24 11:04:26,005
40.003033,116.324196,2008-11-24 11:04:31,005
40.002938,116.324151,2008-11-24 11:04:36,005
40.002844,116.324119,2008-11-24 11:04:41,005
40.002753,116.324091,2008-11-24 11:04:46,005
40.002611,116.324142,2008-11-24 11:04:51,005
40.002383,116.32415,2008-11-24 11:04:56,005
40.00219,116.324252,2008-11-24 11:05:01,005
40.002046,116.324267,2008-11-24 11:05:06,005
40.001912,116.324324,2008-11-24 11:05:11,005
40.001806,116.324298,2008-11-24 11:05:16,005
40.001689,116.324307,2008-11-24 11:05:21,005
40.001527,116.32437,2008-11-24 11:05:26,005
40.00133,116.32441,2008-11-24 11:05:31,005
40.001215,116.324443,2008-11-24 11:05:36,005
40.001091,116.32448,2008-11-24 11:05:41,005
40.000963,116.324555,2008-11-24 11:05:46,005
40.000849,116.324634,2008-11-24 11:05:51,005
40.000754,116.324685,2008-11-24 11:05:56,005
40.000654,116.324723,2008-11-24 11:06:01,005
40.000545,116.324768,2008-11-24 11:06:06,005
40.000422,116.324845,2008-11-24 11:06:11,005
40.000314,116.324889,2008-11-24 11:06:16,005
40.000187,116.324921,2008-11-24 11:06:21,005
40.000094,116.324718,2008-11-24 11:06:26,005
40.000103,116.32474,2008-11-24 11:06:31,005
40.00014,116.324844,2008-11-24 11:06:36,005
40.00011,116.32495,2008-11-24 11:06:41,005
40.000119,116.325121,2008-11-24 11:06:46,005
40.000114,116.325315,2008-11-24 11:06:51,005
40.000027,116.325501,2008-11-24 11:06:56,005
39.999877,116.325642,2008-11-24 11:07:01,005
39.999748,116.325771,2008-11-24 11:07:06,005
39.999653,116.325878,2008-11-24 11:07:11,005
39.999557,116.32597,2008-11-24 11:07:16,005
39.999485,116.326089,2008-11-24 11:07:21,005
39.999426,116.326194,2008-11-24 11:07:26,005
39.99934,116.326232,2008-11-24 11:07:31,005
39.99925,116.326249,2008-11-24 11:07:36,005
39.999163,116.326276,2008-11-24 11:07:41,005
39.999082,116.326308,2008-11-24 11:07:46,005
39.99901,116.326337,2008-11-24 11:07:51,005
39.998897,116.326361,2008-11-24 11:07:56,005
39.998795,116.326412,2008-11-24 11:08:01,005
39.99868,116.326507,2008-11-24 11:08:06,005
39.998584,116.326556,2008-11-24 11:08:11,005
39.998479,116.326616,2008-11-24 11:08:16,005
39.998389,116.32664,2008-11-24 11:08:21,005
39.998299,116.326681,2008-11-24 11:08:26,005
39.998186,116.326731,2008-11-24 11:08:31,005
39.998055,116.326766,2008-11-24 11:08:36,005
39.997942,116.326774,2008-11-24 11:08:41,005
39.99784,116.326704,2008-11-24 11:08:46,005
39.997737,116.32668,2008-11-24 11:08:51,005
39.997645,116.32665,2008-11-24 11:08:56,005
39.997544,116.326663,2008-11-24 11:09:01,005
39.997484,116.326692,2008-11-24 11:09:06,005
39.997397,116.326677,2008-11-24 11:09:11,005
39.997296,116.326678,2008-11-24 11:09:16,005
39.997211,116.326699,2008-11-24 11:09:21,005
39.99711,116.32671,2008-11-24 11:09:26,005
39.996993,116.326561,2008-11-24 11:09:31,005
39.996916,116.326646,2008-11-24 11:09:36,005
39.996815,116.326716,2008-11-24 11:09:41,005
39.996694,116.326774,2008-11-24 11:09:46,005
39.996583,116.326894,2008-11-24 11:09:51,005
39.996476,116.326971,2008-11-24 11:09:56,005
39.996367,116.327001,2008-11-24 11:10:01,005
39.996268,116.327083,2008-11-24 11:10:06,005
39.99616,116.327144,2008-11-24 11:10:11,005
39.99603,116.327113,2008-11-24 11:10:16,005
39.99594,116.32714,2008-11-24 11:10:21,005
39.995859,116.327174,2008-11-24 11:10:26,005
39.995743,116.327106,2008-11-24 11:10:31,005
39.995634,116.327104,2008-11-24 11:10:36,005
39.995531,116.327101,2008-11-24 11:10:41,005
39.995437,116.327045,2008-11-24 11:10:46,005
39.995356,116.32707,2008-11-24 11:10:51,005
39.995274,116.327115,2008-11-24 11:10:56,005
39.995204,116.327097,2008-11-24 11:11:01,005
39.995111,116.327053,2008-11-24 11:11:06,005
39.995023,116.32651,2008-11-24 11:11:11,005
39.994885,116.325726,2008-11-24 11:11:16,005
39.994955,116.325726,2008-11-24 11:11:21,005
39.994975,116.325794,2008-11-24 11:11:26,005
39.994989,116.325879,2008-11-24 11:11:31,005
39.994996,116.325963,2008-11-24 11:11:36,005
39.994915,116.326062,2008-11-24 11:11:41,005
39.994865,116.326095,2008-11-24 11:11:46,005
39.994827,116.326113,2008-11-24 11:11:51,005
39.99477,116.326171,2008-11-24 11:11:56,005
39.994681,116.326221,2008-11-24 11:12:01,005
39.994569,116.326309,2008-11-24 11:12:06,005
39.994511,116.326371,2008-11-24 11:12:11,005
39.994464,116.326438,2008-11-24 11:12:16,005
39.994454,116.326489,2008-11-24 11:12:21,005
39.994451,116.326524,2008-11-24 11:12:26,005
39.994408,116.326574,2008-11-24 11:12:31,005
39.99425,116.326835,2008-11-24 11:12:36,005
39.994162,116.327015,2008-11-24 11:12:41,005
39.994154,116.327091,2008-11-24 11:12:46,005
39.994152,116.327092,2008-11-24 11:12:51,005
39.994147,116.327093,2008-11-24 11:12:56,005
39.994147,116.327093,2008-11-24 11:12:59,005
39.994143,116.327095,2008-11-24 11:13:01,005
39.994142,116.327115,2008-11-24 11:13:06,005
39.994114,116.32718,2008-11-24 11:13:11,005
39.994103,116.327183,2008-11-24 11:13:16,005
39.994092,116.327186,2008-11-24 11:13:21,005
39.994069,116.327247,2008-11-24 11:13:26,005
39.994045,116.327291,2008-11-24 11:13:31,005
39.993947,116.327448,2008-11-24 11:13:36,005
39.993932,116.327461,2008-11-24 11:13:41,005
39.993734,116.32763,2008-11-24 11:17:01,005
39.993647,116.32763,2008-11-24 11:17:06,005
39.993556,116.327581,2008-11-24 11:17:11,005
39.993466,116.327544,2008-11-24 11:17:16,005
39.993356,116.327535,2008-11-24 11:17:21,005
39.993231,116.327547,2008-11-24 11:17:26,005
39.993098,116.327568,2008-11-24 11:17:31,005
39.992982,116.327594,2008-11-24 11:17:36,005
39.992884,116.327589,2008-11-24 11:17:41,005
39.992756,116.327616,2008-11-24 11:17:46,005
39.992633,116.327591,2008-11-24 11:17:51,005
39.992512,116.327564,2008-11-24 11:17:56,005
39.9924,116.327527,2008-11-24 11:18:01,005
39.992219,116.327486,2008-11-24 11:18:06,005
39.992082,116.327513,2008-11-24 11:18:11,005
39.992008,116.327527,2008-11-24 11:18:16,005
39.991997,116.327532,2008-11-24 11:18:21,005
39.991997,116.327532,2008-11-24 11:18:24,005
39.992003,116.327526,2008-11-24 11:18:26,005
39.992024,116.327522,2008-11-24 11:18:31,005
39.992027,116.327506,2008-11-24 11:18:36,005
39.992015,116.327487,2008-11-24 11:18:41,005
39.992012,116.327487,2008-11-24 11:18:46,005
39.992012,116.327487,2008-11-24 11:18:49,005
39.992007,116.327489,2008-11-24 11:18:51,005
39.992051,116.327506,2008-11-24 11:18:56,005
39.992046,116.327456,2008-11-24 11:19:01,005
39.991973,116.326159,2008-11-24 11:19:06,005
39.991911,116.326095,2008-11-24 11:19:11,005
39.991896,116.326096,2008-11-24 11:19:16,005
39.991896,116.326096,2008-11-24 11:19:19,005
39.991888,116.326095,2008-11-24 11:19:21,005
39.991802,116.326108,2008-11-24 11:19:26,005
39.991797,116.326079,2008-11-24 11:19:31,005
39.991772,116.325913,2008-11-24 11:19:36,005
39.991819,116.325577,2008-11-24 11:19:41,005
39.991847,116.325409,2008-11-24 11:19:46,005
39.991875,116.325274,2008-11-24 11:19:51,005
39.991864,116.325089,2008-11-24 11:19:56,005
39.991873,116.324982,2008-11-24 11:20:01,005
39.99189,116.324854,2008-11-24 11:20:06,005
39.991886,116.32465,2008-11-24 11:20:11,005
39.99188,116.324462,2008-11-24 11:20:16,005
39.991867,116.324304,2008-11-24 11:20:21,005
39.991811,116.324132,2008-11-24 11:20:26,005
39.991795,116.32408,2008-11-24 11:20:31,005
39.991792,116.324015,2008-11-24 11:20:36,005
39.991792,116.324015,2008-11-24 11:20:39,005
39.991798,116.324019,2008-11-24 11:20:41,005
39.991839,116.323608,2008-11-24 11:20:46,005
39.991849,116.32333,2008-11-24 11:20:51,005
39.991855,116.323174,2008-11-24 11:20:56,005
39.991846,116.323063,2008-11-24 11:21:01,005
39.991857,116.322945,2008-11-24 11:21:06,005
39.99189,116.322646,2008-11-24 11:21:11,005
39.991918,116.322459,2008-11-24 11:21:16,005
39.991901,116.322287,2008-11-24 11:21:21,005
39.991871,116.322103,2008-11-24 11:21:26,005
39.991884,116.32197,2008-11-24 11:21:31,005
39.991874,116.321824,2008-11-24 11:21:36,005
39.991855,116.321694,2008-11-24 11:21:41,005
39.991858,116.321483,2008-11-24 11:21:46,005
39.991855,116.321234,2008-11-24 11:21:51,005
39.991882,116.321121,2008-11-24 11:21:56,005
39.991875,116.321009,2008-11-24 11:22:01,005
39.991892,116.320807,2008-11-24 11:22:06,005
39.991897,116.320512,2008-11-24 11:22:11,005
39.991864,116.320424,2008-11-24 11:22:16,005
39.991895,116.320241,2008-11-24 11:22:21,005
39.991907,116.320076,2008-11-24 11:22:26,005
39.991895,116.319999,2008-11-24 11:22:31,005
39.991863,116.319844,2008-11-24 11:22:36,005
39.991897,116.319521,2008-11-24 11:22:41,005
39.991911,116.319386,2008-11-24 11:22:46,005
39.99191,116.319236,2008-11-24 11:22:51,005
39.991882,116.319146,2008-11-24 11:22:56,005
39.991888,116.319068,2008-11-24 11:23:01,005
39.991919,116.318761,2008-11-24 11:23:06,005
39.991936,116.318573,2008-11-24 11:23:11,005
39.991892,116.318318,2008-11-24 11:23:16,005
39.991885,116.318164,2008-11-24 11:23:21,005
39.991888,116.317995,2008-11-24 11:23:26,005
39.991896,116.317839,2008-11-24 11:23:31,005
39.991889,116.31768,2008-11-24 11:23:36,005
39.991873,116.317505,2008-11-24 11:23:41,005
39.991867,116.3174,2008-11-24 11:23:46,005
39.991867,116.31735,2008-11-24 11:23:51,005
39.991905,116.31724,2008-11-24 11:23:56,005
39.991893,116.317053,2008-11-24 11:24:01,005
39.991898,116.316897,2008-11-24 11:24:06,005
39.991902,116.316797,2008-11-24 11:24:11,005
39.991922,116.316643,2008-11-24 11:24:16,005
39.991919,116.316462,2008-11-24 11:24:21,005
39.991921,116.31626,2008-11-24 11:24:26,005
39.991878,116.315942,2008-11-24 11:24:31,005
39.991877,116.315759,2008-11-24 11:24:36,005
39.991865,116.315527,2008-11-24 11:24:41,005
39.991869,116.315341,2008-11-24 11:24:46,005
39.991877,116.315141,2008-11-24 11:24:51,005
39.991869,116.314917,2008-11-24 11:24:56,005
39.99188,116.314734,2008-11-24 11:25:01,005
39.991864,116.31449,2008-11-24 11:25:06,005
39.991859,116.314354,2008-11-24 11:25:11,005
39.991846,116.31419,2008-11-24 11:25:16,005
39.991819,116.313978,2008-11-24 11:25:21,005
39.991791,116.313734,2008-11-24 11:25:26,005
39.991778,116.313508,2008-11-24 11:25:31,005
39.991775,116.313303,2008-11-24 11:25:36,005
39.991764,116.313074,2008-11-24 11:25:41,005
39.991739,116.312788,2008-11-24 11:25:46,005
39.99173,116.312557,2008-11-24 11:25:51,005
39.991718,116.312345,2008-11-24 11:25:56,005
39.99169,116.312136,2008-11-24 11:26:01,005
39.991665,116.311943,2008-11-24 11:26:06,005
39.991647,116.31174,2008-11-24 11:26:11,005
39.991627,116.311661,2008-11-24 11:26:16,005
39.991628,116.311666,2008-11-24 11:26:21,005
39.991627,116.311668,2008-11-24 11:26:26,005
39.991626,116.311662,2008-11-24 11:26:31,005
39.991625,116.311656,2008-11-24 11:26:36,005
39.991624,116.311651,2008-11-24 11:26:41,005
39.991623,116.311648,2008-11-24 11:26:46,005
39.991623,116.311648,2008-11-24 11:26:49,005
39.991622,116.311642,2008-11-24 11:26:51,005
39.991623,116.311654,2008-11-24 11:26:56,005
39.991623,116.311651,2008-11-24 11:27:01,005
39.991623,116.311655,2008-11-24 11:27:06,005
39.991623,116.311655,2008-11-24 11:27:09,005
39.991623,116.311658,2008-11-24 11:27:11,005
39.991613,116.31162,2008-11-24 11:27:16,005
39.991604,116.311579,2008-11-24 11:27:21,005
39.991567,116.311446,2008-11-24 11:27:26,005
39.991507,116.311311,2008-11-24 11:27:31,005
39.991457,116.311191,2008-11-24 11:27:36,005
39.991421,116.311074,2008-11-24 11:27:41,005
39.991415,116.310949,2008-11-24 11:27:46,005
39.991396,116.310899,2008-11-24 11:27:51,005
39.991396,116.310899,2008-11-24 11:27:54,005
39.991397,116.310907,2008-11-24 11:27:56,005
39.991385,116.310837,2008-11-24 11:28:01,005
39.991376,116.310723,2008-11-24 11:28:06,005
39.991385,116.310599,2008-11-24 11:28:11,005
39.991381,116.310409,2008-11-24 11:28:16,005
39.991361,116.310231,2008-11-24 11:28:21,005
39.991346,116.310015,2008-11-24 11:28:26,005
39.991346,116.309811,2008-11-24 11:28:31,005
39.991413,116.30962,2008-11-24 11:28:36,005
39.99144,116.309422,2008-11-24 11:28:41,005
39.991348,116.309191,2008-11-24 11:28:46,005
39.991298,116.308997,2008-11-24 11:28:51,005
39.991274,116.308838,2008-11-24 11:28:56,005
39.991268,116.308678,2008-11-24 11:29:01,005
39.991269,116.308506,2008-11-24 11:29:06,005
39.991252,116.308301,2008-11-24 11:29:11,005
39.99121,116.308028,2008-11-24 11:29:16,005
39.991191,116.307817,2008-11-24 11:29:21,005
39.991164,116.30761,2008-11-24 11:29:26,005
39.991178,116.307443,2008-11-24 11:29:31,005
39.991156,116.307225,2008-11-24 11:29:36,005
39.991131,116.307041,2008-11-24 11:29:41,005
39.991113,116.306841,2008-11-24 11:29:46,005
39.991108,116.306667,2008-11-24 11:29:51,005
39.991104,116.306498,2008-11-24 11:29:56,005
39.991056,116.306401,2008-11-24 11:30:01,005
39.99094,116.306406,2008-11-24 11:30:06,005
39.990821,116.306442,2008-11-24 11:30:11,005
39.990713,116.306374,2008-11-24 11:30:16,005
39.990669,116.306256,2008-11-24 11:30:21,005
39.990604,116.306181,2008-11-24 11:30:26,005
39.990538,116.306126,2008-11-24 11:30:31,005
39.99048,116.306102,2008-11-24 11:30:36,005
39.990425,116.30606,2008-11-24 11:30:41,005
39.990363,116.306085,2008-11-24 11:30:46,005
39.990325,116.306176,2008-11-24 11:30:51,005
39.99023,116.306272,2008-11-24 11:30:56,005
39.990089,116.306328,2008-11-24 11:31:01,005
39.989952,116.30633,2008-11-24 11:31:06,005
39.989808,116.306331,2008-11-24 11:31:11,005
39.989674,116.306353,2008-11-24 11:31:16,005
39.989518,116.306413,2008-11-24 11:31:21,005
39.989381,116.306426,2008-11-24 11:31:26,005
39.989231,116.30643,2008-11-24 11:31:31,005
39.989061,116.30646,2008-11-24 11:31:36,005
39.988925,116.30649,2008-11-24 11:31:41,005
39.988789,116.306507,2008-11-24 11:31:46,005
39.988679,116.306491,2008-11-24 11:31:51,005
39.988648,116.306382,2008-11-24 11:31:56,005
39.98865,116.306287,2008-11-24 11:32:01,005
39.988655,116.306151,2008-11-24 11:32:06,005
39.988649,116.306016,2008-11-24 11:32:11,005
39.988638,116.305844,2008-11-24 11:32:16,005
39.9886,116.305691,2008-11-24 11:32:21,005
39.988511,116.30567,2008-11-24 11:32:26,005
39.988386,116.305693,2008-11-24 11:32:31,005
39.988299,116.305646,2008-11-24 11:32:36,005
39.988212,116.305641,2008-11-24 11:32:41,005
39.988115,116.305631,2008-11-24 11:32:46,005
39.988109,116.305525,2008-11-24 11:32:51,005
39.988106,116.305397,2008-11-24 11:32:56,005
39.988102,116.30522,2008-11-24 11:33:01,005
39.988109,116.305073,2008-11-24 11:33:06,005
39.988082,116.304899,2008-11-24 11:33:11,005
39.988066,116.304776,2008-11-24 11:33:16,005
39.988063,116.304668,2008-11-24 11:33:21,005
39.988094,116.304546,2008-11-24 11:33:26,005
39.988099,116.304432,2008-11-24 11:33:31,005
39.988115,116.30432,2008-11-24 11:33:36,005
39.988122,116.304166,2008-11-24 11:33:41,005
39.988152,116.304023,2008-11-24 11:33:46,005
39.988151,116.303861,2008-11-24 11:33:51,005
39.988114,116.303618,2008-11-24 11:33:56,005
39.988102,116.303384,2008-11-24 11:34:01,005
39.98809,116.30315,2008-11-24 11:34:06,005
39.98812,116.302949,2008-11-24 11:34:11,005
39.988084,116.302746,2008-11-24 11:34:16,005
39.98804,116.302596,2008-11-24 11:34:21,005
39.988042,116.302434,2008-11-24 11:34:26,005
39.988027,116.302253,2008-11-24 11:34:31,005
39.98802,116.302131,2008-11-24 11:34:36,005
39.987934,116.302,2008-11-24 11:34:41,005
39.987846,116.301951,2008-11-24 11:34:46,005
39.987882,116.301809,2008-11-24 11:34:51,005
39.9879,116.301681,2008-11-24 11:34:56,005
39.987915,116.301535,2008-11-24 11:35:01,005
39.987875,116.301471,2008-11-24 11:35:06,005
39.987898,116.301234,2008-11-24 11:35:11,005
39.987847,116.301123,2008-11-24 11:35:16,005
39.987724,116.30113,2008-11-24 11:35:21,005
39.987612,116.301123,2008-11-24 11:35:26,005
39.987494,116.301089,2008-11-24 11:35:31,005
39.987384,116.301091,2008-11-24 11:35:36,005
39.987267,116.301114,2008-11-24 11:35:41,005
39.987155,116.301136,2008-11-24 11:35:46,005
39.987074,116.301165,2008-11-24 11:35:51,005
39.987019,116.301165,2008-11-24 11:35:56,005
39.986846,116.301151,2008-11-24 11:36:01,005
39.986722,116.301168,2008-11-24 11:36:06,005
39.986583,116.301175,2008-11-24 11:36:11,005
39.986453,116.301158,2008-11-24 11:36:16,005
39.986318,116.301155,2008-11-24 11:36:21,005
39.986187,116.301145,2008-11-24 11:36:26,005
39.986081,116.301159,2008-11-24 11:36:31,005
39.985989,116.301077,2008-11-24 11:36:36,005
39.985856,116.301043,2008-11-24 11:36:41,005
39.985756,116.301028,2008-11-24 11:36:46,005
39.985673,116.301049,2008-11-24 11:36:51,005
39.985575,116.300965,2008-11-24 11:36:56,005
39.985494,116.300918,2008-11-24 11:37:01,005
39.985398,116.300903,2008-11-24 11:37:06,005
39.985267,116.300872,2008-11-24 11:37:11,005
